CityStateID,Zip,Population,Latitude,Longitude
18732,43915,1256,39.75775,-80.89729
18797,43917,2207,40.22396,-80.80546
18812,43920,21103,40.67608,-80.57965
18816,43925,39,40.44583,-80.86242
18827,43926,252,40.51068,-80.62252
18882,43928,255,40.01088,-80.88172
18915,43930,1017,40.56978,-80.77372
18916,43931,178,39.67288,-80.87137
18964,43932,1008,40.53145,-80.74699
18972,43933,1984,39.93917,-80.89588
19017,43934,135,40.0752,-80.79123
19082,43935,8083,40.1247,-80.75225
19135,43938,5660,40.30138,-80.67199
19156,43939,341,40.16723,-80.79993
19170,43940,304,40.02863,-80.82541
19304,43942,2012,39.86367,-80.84875
19316,43943,3457,40.2242,-80.73269
19324,43944,2593,40.43623,-80.76853
19363,43945,2910,40.63156,-80.84797
19368,43946,1479,39.64792,-80.96887
19381,43947,4893,39.95448,-80.78755
19393,43948,623,40.26847,-80.78002
19355,43950,16404,40.09164,-80.92193
19007,43951,42,40.11475,-81.01405
19416,43952,17836,40.39763,-80.66278
19416,43953,11274,40.35815,-80.70548
19425,43961,221,40.52343,-80.63025
19435,43962,67,40.67315,-80.88919
19450,43963,1262,40.17155,-80.69698
19456,43964,8952,40.48695,-80.66928
19495,43967,31,40.02309,-80.94371
19512,43968,6623,40.63365,-80.68729
19566,43971,923,40.15811,-80.71301
18598,43972,109,40.10164,-80.9749
18861,43973,2016,40.19111,-81.27688
18922,43974,106,40.18205,-80.88728
18952,43976,1485,40.36981,-80.90655
18848,43977,2757,40.14519,-81.10451
19176,43981,239,40.18401,-80.99466
19280,43983,657,40.13886,-81.20296
18946,43985,231,40.16168,-81.13155
18982,43986,1517,40.3784,-80.99036
19370,43988,2457,40.40486,-81.09925
18570,44001,21448,41.36825,-82.25958
18573,44003,4569,41.6202,-80.58361
18584,44004,31114,41.85255,-80.78738
18591,44010,1554,41.76087,-80.85152
18593,44011,25317,41.44855,-82.0187
18594,44012,25752,41.49443,-82.01594
18625,44017,18279,41.36867,-81.86303
18683,44021,5908,41.44141,-81.14579
18713,44022,16617,41.44747,-81.4045
18713,44023,18960,41.38732,-81.28858
18715,44024,24030,41.57668,-81.19112
18723,44026,10730,41.53182,-81.3305
18750,44028,9671,41.30986,-81.93959
18756,44030,16191,41.8973,-80.58061
18800,44032,2135,41.6658,-80.66954
18826,44035,62179,41.36539,-82.13025
19226,44039,36780,41.38404,-82.02014
18873,44040,3063,41.53128,-81.4112
18874,44041,14003,41.77579,-80.95223
18889,44044,14721,41.26779,-82.04188
18891,44045,611,41.7461,-81.28512
18959,44046,1500,41.54157,-81.07227
18975,44047,8365,41.71887,-80.73921
18996,44048,2369,41.84697,-80.64343
18999,44049,246,41.26626,-82.30553
19008,44050,7059,41.24853,-82.13119
19046,44052,28282,41.45519,-82.16133
19046,44053,21084,41.42694,-82.22138
19385,44054,12806,41.46419,-82.0931
19046,44055,20043,41.43309,-82.13354
19061,44056,12152,41.31465,-81.49868
19063,44057,19445,41.76675,-81.05965
19105,44060,60779,41.67742,-81.32806
19115,44062,16908,41.45899,-81.02698
19143,44064,1300,41.60567,-81.0477
19205,44065,3842,41.46308,-81.24408
19230,44067,19943,41.31386,-81.5476
19221,44068,167,41.90619,-80.67886
19225,44070,31924,41.41493,-81.91905
19235,44072,5405,41.47196,-81.32917
19239,44074,11745,41.28858,-82.23643
19249,44076,4678,41.52728,-80.81867
19258,44077,57325,41.69933,-81.21142
19262,44080,42,41.36886,-81.05966
19272,44081,6971,41.76589,-81.14551
19281,44082,1704,41.76012,-80.56558
19334,44084,3765,41.67242,-80.89605
19340,44085,3468,41.60463,-80.87128
19445,44086,2457,41.67443,-81.05599
19464,44087,22185,41.31706,-81.44106
19481,44089,15654,41.38894,-82.36552
19510,44090,10670,41.16757,-82.22836
19537,44092,17587,41.59797,-81.46867
19542,44093,1256,41.53478,-80.61637
19546,44094,36873,41.60985,-81.3791
18817,44095,32363,41.65223,-81.44209
19553,44099,1759,41.55125,-80.97446
18737,44101,666,41.48988,-81.6717
18737,44102,39952,41.4749,-81.73751
18737,44103,13941,41.51559,-81.64301
18737,44104,18902,41.48238,-81.62702
18737,44105,32115,41.45069,-81.63032
18737,44106,25120,41.5062,-81.60679
19014,44107,50018,41.48263,-81.80025
18737,44108,19381,41.53992,-81.60988
18737,44109,39428,41.44457,-81.69681
18737,44110,17009,41.56365,-81.57111
18737,44111,42021,41.45775,-81.78986
18737,44112,17848,41.53562,-81.57369
18737,44113,20250,41.48343,-81.69638
18737,44114,7488,41.5137,-81.67625
18737,44115,10011,41.49211,-81.66999
19338,44116,21532,41.47011,-81.85194
18831,44117,9172,41.57145,-81.52695
18737,44118,40715,41.5016,-81.55653
18737,44119,13243,41.58673,-81.54748
18737,44120,33202,41.47337,-81.58015
18737,44121,32312,41.52626,-81.53246
18606,44122,36678,41.4701,-81.51272
18831,44123,18050,41.60365,-81.52441
18737,44124,39779,41.49999,-81.46774
18737,44125,29461,41.40658,-81.61548
18737,44126,16976,41.44263,-81.85278
18737,44127,4239,41.471,-81.64874
18737,44128,27122,41.43766,-81.54036
18737,44129,28800,41.39035,-81.73536
18737,44130,49679,41.378,-81.7868
18963,44131,20577,41.3835,-81.65349
18831,44132,14633,41.60484,-81.49958
19228,44133,31018,41.31388,-81.74497
18737,44134,37774,41.38496,-81.70459
18737,44135,28022,41.42472,-81.82135
19427,44136,24946,41.31265,-81.81064
19073,44137,23285,41.40903,-81.56274
19244,44138,23162,41.37363,-81.92302
19395,44139,24706,41.38325,-81.44439
18604,44140,15984,41.48508,-81.93171
18658,44141,13892,41.30139,-81.61439
18668,44142,18284,41.40205,-81.82406
18737,44143,24597,41.55358,-81.47513
18737,44144,21394,41.43738,-81.74272
19530,44145,34104,41.45245,-81.92944
18610,44146,29349,41.38161,-81.53018
18666,44147,19771,41.31956,-81.67797
19427,44149,21098,41.31223,-81.8563
18588,44201,6666,41.02741,-81.18354
18590,44202,23084,41.31645,-81.34243
18599,44203,38701,41.02013,-81.62896
18672,44212,45889,41.24386,-81.82863
18679,44214,2450,40.95081,-81.99935
18728,44215,2650,41.07195,-81.8994
18741,44216,9465,40.93848,-81.58397
18767,44217,3804,40.95561,-81.9133
18775,44221,28546,41.13898,-81.47624
18775,44223,18459,41.16968,-81.53051
19423,44224,39200,41.17697,-81.44016
18802,44230,8107,40.96237,-81.69064
18872,44231,8215,41.30692,-81.07197
18898,44232,0,40.93254,-81.46354
18940,44233,8103,41.23943,-81.73513
18941,44234,3617,41.33454,-81.15822
18949,44235,1365,41.0316,-82.12246
18958,44236,25941,41.24669,-81.44775
18989,44240,37788,41.13329,-81.34241
19426,44241,18548,41.23945,-81.34728
18989,44243,5082,41.14793,-81.34046
19010,44250,1745,41.02159,-81.43331
19529,44251,963,41.02814,-81.92764
19037,44253,3552,41.16571,-82.03767
19041,44254,4880,41.04522,-82.01282
19072,44255,7318,41.28658,-81.22982
19101,44256,64924,41.14092,-81.85954
19137,44260,12780,41.03684,-81.34079
19163,44262,5000,41.13901,-81.43492
19271,44264,3462,41.22966,-81.54311
19313,44266,32612,41.1662,-81.19829
19332,44270,8071,40.96317,-81.77696
19341,44272,6048,41.08691,-81.18244
19379,44273,6952,41.0291,-81.87739
19383,44274,92,41.09944,-81.7285
19409,44275,3186,41.09976,-82.09927
19415,44276,1923,40.93667,-81.83502
19441,44278,18424,41.10052,-81.42137
19474,44280,5503,41.23812,-81.92339
19488,44281,34704,41.05851,-81.73854
19505,44285,76,41.16241,-81.06595
19323,44286,6295,41.23668,-81.64017
19525,44287,7935,40.94,-82.1005
19552,44288,3850,41.2392,-81.08354
18558,44301,13668,41.04398,-81.52449
18558,44302,5474,41.08951,-81.53857
18558,44303,7323,41.10448,-81.53732
18558,44304,4000,41.08585,-81.50908
18558,44305,21103,41.07643,-81.46226
18558,44306,20905,41.03927,-81.48316
18558,44307,6653,41.07049,-81.546
18558,44308,1030,41.0818,-81.51751
18558,44310,25496,41.10771,-81.49948
18558,44311,7547,41.06427,-81.52047
18558,44312,30280,41.01462,-81.4412
18558,44313,26631,41.13239,-81.56512
18558,44314,17885,41.04048,-81.55838
18558,44319,21538,40.98402,-81.53169
18558,44320,17690,41.07818,-81.58379
18558,44321,15878,41.09994,-81.65182
18558,44325,911,41.07605,-81.51221
18558,44333,19620,41.16195,-81.63419
18629,44401,2526,41.02457,-80.94658
18665,44402,2613,41.38893,-80.85513
18669,44403,3743,41.24053,-80.58265
18680,44404,1663,41.3277,-80.54861
18695,44405,7815,41.07787,-80.59136
18698,44406,22451,41.01132,-80.77194
18751,44408,11159,40.88487,-80.68569
18762,44410,15992,41.34817,-80.72629
18784,44411,2294,41.0326,-81.05092
18796,44412,2976,41.09671,-81.0229
18813,44413,7397,40.84803,-80.5549
18824,44415,345,40.77068,-80.70455
18837,44417,1550,41.43336,-80.66329
18854,44418,1508,41.30692,-80.60465
18880,44420,15293,41.17384,-80.67726
18917,44423,2177,40.7524,-80.89963
18924,44424,83,41.32201,-80.58326
18957,44425,13552,41.17022,-80.57395
18988,44427,1451,40.71672,-80.95686
18997,44428,3102,41.43458,-80.5779
19009,44429,2313,41.09648,-80.98156
19022,44430,4827,41.24011,-80.90804
19026,44431,4788,40.84748,-80.75365
19036,44432,12030,40.74974,-80.75149
19052,44436,3077,41.05775,-80.54241
19097,44437,3913,41.15536,-80.73
19088,44438,4950,41.24252,-80.5345
19106,44439,499,41.45436,-80.95552
19131,44440,4418,41.1482,-80.78439
19171,44441,1571,40.75802,-80.55264
19192,44442,3762,40.96591,-80.54963
19198,44443,1641,40.92351,-80.59473
19208,44444,9220,41.17559,-80.97647
19202,44445,2914,40.84834,-80.61732
19211,44446,20060,41.18958,-80.74692
19214,44449,1205,40.97957,-81.02446
19215,44450,2246,41.45397,-80.82576
19220,44451,2892,41.08104,-80.86887
19224,44452,2602,40.94711,-80.66232
19275,44454,912,40.9197,-80.53976
19339,44455,1597,40.77581,-80.60485
19361,44460,25082,40.90221,-80.87026
19407,44470,4104,41.29783,-80.95999
19428,44471,10295,41.04793,-80.58973
19485,44473,4213,41.24684,-80.66326
19496,44481,10206,41.22736,-80.86344
19496,44483,25805,41.26537,-80.81575
19496,44484,21358,41.2348,-80.74962
19496,44485,14930,41.24032,-80.848
19499,44490,597,40.90041,-80.76801
19516,44491,3653,41.37368,-80.96478
19556,44493,51,40.82192,-80.88864
19567,44502,9594,41.08365,-80.64253
19567,44503,938,41.09918,-80.64912
19567,44504,5191,41.12327,-80.65363
19567,44505,16764,41.12735,-80.61687
19567,44506,2096,41.09356,-80.62583
19567,44507,4140,41.07436,-80.65542
19567,44509,10562,41.10986,-80.69655
19567,44510,2027,41.12246,-80.67424
19567,44511,18909,41.06927,-80.69617
19567,44512,32536,41.0249,-80.66757
19567,44514,23917,40.99838,-80.60868
19567,44515,27690,41.1029,-80.76201
19567,44555,169,41.10726,-80.64875
18563,44601,32696,40.91978,-81.1278
18577,44606,8182,40.73313,-81.79625
18589,44607,15,40.69589,-81.02685
18605,44608,2692,40.65241,-81.59714
18621,44609,3782,40.9121,-80.9879
18628,44610,214,40.56078,-81.80139
18636,44611,2259,40.60785,-82.08141
18650,44612,5261,40.63488,-81.46098
18660,44613,1985,40.71338,-81.60026
18696,44614,13190,40.88689,-81.58747
18704,44615,10041,40.5669,-81.0739
18778,44618,7846,40.7722,-81.68925
18779,44619,299,40.90536,-80.95381
18788,44620,1461,40.5811,-81.21592
18791,44621,4566,40.42878,-81.28955
18801,44622,18661,40.54883,-81.48375
18807,44624,6601,40.61249,-81.66157
18814,44625,962,40.7623,-80.99919
18815,44626,2658,40.68994,-81.38404
18859,44627,7086,40.66665,-81.83393
18884,44628,1270,40.538,-82.1551
18886,44629,2636,40.35107,-81.44553
18902,44630,0,40.92695,-81.40408
18925,44632,10815,40.96401,-81.3048
18947,44633,2496,40.63182,-81.93601
18950,44634,1837,40.83385,-81.04685
18992,44637,2719,40.47996,-82.03347
19013,44638,1411,40.6502,-82.13521
19025,44639,212,40.45166,-81.20963
19034,44640,110,40.98455,-81.14858
19049,44641,20031,40.86528,-81.23977
19065,44643,3896,40.64304,-81.2998
19069,44644,4587,40.68691,-81.17639
19080,44645,2553,40.90796,-81.71845
19087,44646,47741,40.81055,-81.49835
19087,44647,18117,40.79537,-81.56575
19100,44651,820,40.6231,-80.9556
19113,44652,615,40.90088,-81.33015
19119,44653,837,40.43711,-81.37105
19126,44654,21381,40.53861,-81.87162
19130,44656,2592,40.57027,-81.33104
19132,44657,9620,40.74313,-81.09343
19151,44659,117,40.6948,-81.70191
19153,44660,48,40.62382,-81.77487
19167,44661,442,40.5874,-82.11662
19168,44662,10345,40.71036,-81.55468
19194,44663,24356,40.46066,-81.44961
19218,44665,104,40.83555,-80.98706
19222,44666,3247,40.84232,-81.63202
19248,44667,13287,40.83386,-81.76495
19261,44669,1753,40.79613,-81.15619
19333,44670,229,40.76305,-81.18788
19365,44671,119,40.64511,-81.36565
19375,44672,4634,40.92045,-81.02375
19387,44675,2215,40.50245,-81.24975
19390,44676,4914,40.6891,-82.03266
19394,44677,2734,40.87254,-81.85983
19396,44678,176,40.56478,-81.36408
19424,44680,3913,40.60174,-81.54512
19431,44681,9219,40.50018,-81.6625
19463,44682,1295,40.39765,-81.40323
19465,44683,8050,40.35505,-81.3218
19468,44685,28794,40.9596,-81.42361
19493,44687,337,40.53941,-81.71189
19507,44688,2808,40.68458,-81.25757
19550,44689,411,40.65071,-81.66209
19554,44690,52,40.61353,-81.69391
19560,44691,44344,40.80714,-81.97971
18785,44693,72,40.2978,-81.18821
18653,44695,1273,40.43868,-81.1754
19571,44697,268,40.60807,-81.41175
19452,44699,725,40.27789,-81.28752
18699,44702,963,40.79992,-81.37665
18699,44703,8070,40.81093,-81.38134
18699,44704,3681,40.80001,-81.34329
18699,44705,16872,40.83347,-81.3327
18699,44706,16496,40.75382,-81.4198
18699,44707,9048,40.76031,-81.34715
18699,44708,24285,40.81708,-81.43486
18699,44709,18614,40.84218,-81.38634
18699,44710,9067,40.78962,-81.42659
18699,44714,10210,40.83606,-81.35905
18699,44718,12508,40.85122,-81.44806
19216,44720,39851,40.90112,-81.43259
18699,44721,14272,40.89443,-81.32694
18809,44730,6040,40.76706,-81.25814
18565,44802,746,41.04534,-83.41912
18578,44804,1763,41.10708,-83.53538
18582,44805,30805,40.87335,-82.32096
18587,44807,2244,41.06508,-82.87533
18602,44809,103,41.13215,-83.29391
18617,44811,12690,41.24445,-82.84474
18618,44813,8994,40.60135,-82.52814
18630,44814,2369,41.32162,-82.4714
18633,44815,710,41.24697,-83.23947
18643,44817,1505,41.1987,-83.54676
18646,44818,1989,41.0002,-82.99645
18677,44820,17291,40.81829,-82.97186
18684,44822,3995,40.55705,-82.39929
18706,44824,3642,41.37952,-82.80422
18716,44825,126,40.95443,-82.94194
18748,44826,1052,41.23993,-82.47931
18766,44827,6993,40.81921,-82.75923
18845,44828,138,41.23367,-82.85957
18853,44830,18671,41.16603,-83.40081
18868,44833,15892,40.71059,-82.79484
18900,44836,2496,41.23772,-83.05455
18904,44837,4738,41.01745,-82.48241
18931,44838,217,40.77186,-82.25947
18961,44839,12447,41.3725,-82.55656
18978,44840,3660,40.79231,-82.17973
18986,44841,498,41.25126,-83.31139
19048,44842,5326,40.64903,-82.22498
19054,44843,2445,40.6886,-82.40959
19095,44844,744,40.9926,-83.25839
19120,44846,3489,41.31589,-82.60832
19140,44847,3514,41.23025,-82.70821
19173,44849,2195,40.80863,-83.13186
19183,44850,155,41.03539,-82.68403
19188,44851,5038,41.10577,-82.40166
19197,44853,1391,41.05501,-83.30399
19201,44854,1630,40.94723,-82.85748
19217,44855,1096,41.10414,-82.58664
19227,44856,65,40.79398,-82.85627
19232,44857,23288,41.21785,-82.58212
19234,44859,1989,41.02103,-82.32636
19242,44861,31,41.24254,-83.14626
19274,44864,3336,40.66748,-82.31871
19292,44865,3287,40.99165,-82.68168
19293,44866,2106,40.92082,-82.19483
19321,44867,2345,41.14755,-82.98963
19364,44870,39883,41.40623,-82.7171
19369,44874,264,40.96859,-82.36631
19386,44875,14144,40.88645,-82.6489
19389,44878,2712,40.95111,-82.51963
19432,44880,3143,41.03352,-82.21993
19433,44881,205,40.8703,-82.87687
19438,44882,2133,40.94759,-83.13734
19449,44883,28102,41.12395,-83.17459
19453,44887,1270,40.9205,-82.788
19489,44889,7500,41.24661,-82.38195
19540,44890,10382,41.0818,-82.71248
19071,44901,0,40.76391,-82.51247
19071,44902,4636,40.7589,-82.51095
19071,44903,25642,40.77624,-82.52655
19071,44904,13450,40.66578,-82.61505
19071,44905,16245,40.77753,-82.46915
19071,44906,17343,40.76413,-82.57778
19071,44907,16349,40.72761,-82.52129
18555,45001,904,39.13713,-84.71045
18739,45002,15413,39.19871,-84.73422
18747,45003,839,39.58427,-84.77942
18856,45005,32251,39.53478,-84.3018
18913,45011,75864,39.42892,-84.50173
18913,45013,53998,39.40649,-84.6501
18834,45014,45773,39.32822,-84.5521
18913,45015,11038,39.36273,-84.53785
18921,45030,21640,39.25621,-84.76287
18926,45032,683,39.50268,-84.00811
18951,45033,377,39.17962,-84.76469
18994,45034,968,39.35749,-84.24687
19023,45036,42204,39.44487,-84.21832
19066,45039,28335,39.32655,-84.23586
19086,45040,59518,39.35023,-84.30996
19109,45041,118,39.21114,-84.70292
19117,45042,27652,39.54867,-84.43755
19117,45044,56217,39.45028,-84.37988
19139,45050,12248,39.44437,-84.36594
19157,45051,334,39.09983,-84.65504
19213,45052,4236,39.14505,-84.77849
19241,45053,3718,39.35273,-84.78053
19246,45054,2693,39.43844,-84.07418
19255,45055,198,39.45701,-84.51094
19257,45056,27376,39.49029,-84.74115
19378,45062,511,39.48501,-84.55371
19398,45064,3373,39.56806,-84.59785
19401,45065,7053,39.37016,-84.21426
19412,45066,27545,39.54925,-84.22265
19458,45067,15471,39.49017,-84.47948
19509,45068,11597,39.52813,-84.05922
19514,45069,56037,39.34213,-84.4105
19515,45070,142,39.58968,-84.55804
18552,45101,2035,38.69164,-83.74024
18568,45102,25448,39.01718,-84.20602
18603,45103,36938,39.0946,-84.14006
18624,45105,23,38.75015,-83.61235
18631,45106,11699,38.94633,-84.06831
18641,45107,9190,39.28888,-83.96967
18694,45111,265,39.20033,-84.28746
18727,45112,11,38.79377,-84.14144
18734,45113,3877,39.39991,-83.98561
18783,45115,151,38.80818,-83.70728
18841,45118,3703,39.17192,-83.93107
18842,45119,216,38.8781,-83.99927
18843,45120,2548,38.82597,-84.09301
18876,45121,9030,38.86769,-83.90911
18888,45122,10977,39.22411,-84.12698
18901,45123,8740,39.3487,-83.38866
18912,45130,4206,38.90886,-83.99897
18936,45131,278,38.78997,-83.96729
18937,45132,87,39.34395,-83.5996
18939,45133,23443,39.15695,-83.57282
19024,45135,5291,39.35124,-83.54859
19050,45140,57211,39.25603,-84.24433
19058,45142,4187,39.21033,-83.80553
19070,45144,4119,38.70534,-83.6142
19084,45146,1324,39.3154,-83.79945
19110,45147,57,39.21114,-84.30192
19118,45148,1592,39.28849,-83.88466
19121,45150,33527,39.16567,-84.23281
19147,45152,14850,39.35005,-84.12316
19148,45153,2218,38.86977,-84.18474
19154,45154,8969,39.06137,-83.91997
19161,45155,510,39.04057,-83.75181
19174,45156,52,38.80947,-84.21348
19196,45157,9415,38.95599,-84.22824
19209,45158,787,39.18229,-84.07769
19200,45159,3588,39.33389,-83.68972
19256,45160,507,39.12358,-84.13725
19290,45162,2754,39.26913,-84.07851
19298,45164,175,39.55365,-83.78532
19319,45166,60,39.4766,-83.68774
19330,45167,3285,38.77234,-83.79943
19351,45168,1667,38.85266,-83.76783
19354,45169,4050,39.505,-83.65035
19367,45171,5752,39.01414,-83.7962
19392,45172,308,39.07447,-83.38688
19443,45174,2321,39.1588,-84.31073
19541,45176,10072,39.08438,-84.02205
19549,45177,22924,39.46123,-83.83692
18730,45202,17869,39.10885,-84.50243
18730,45203,2436,39.10403,-84.53337
18730,45204,8412,39.09536,-84.57225
18730,45205,18651,39.11057,-84.57518
18730,45206,10299,39.12736,-84.48451
18730,45207,6983,39.14199,-84.4713
18730,45208,17943,39.13522,-84.43393
18730,45209,10570,39.15336,-84.42762
18730,45211,38049,39.15746,-84.59888
18730,45212,21526,39.16403,-84.45173
18730,45213,11139,39.18111,-84.42006
18730,45214,8630,39.12271,-84.54442
18730,45215,30586,39.23536,-84.46221
18730,45216,9569,39.20054,-84.48114
18730,45217,6454,39.16718,-84.49792
18730,45218,3836,39.26623,-84.51975
18730,45219,20012,39.12668,-84.51201
18730,45220,14109,39.14736,-84.52101
18730,45223,14182,39.1696,-84.55354
18730,45224,21900,39.20215,-84.53222
18730,45225,9583,39.14341,-84.55267
18730,45226,5796,39.11149,-84.41989
18730,45227,18893,39.15403,-84.38524
18730,45229,13529,39.15342,-84.48612
18730,45230,27501,39.07445,-84.39082
18730,45231,40463,39.24617,-84.5383
18730,45232,6363,39.1818,-84.51673
18730,45233,15981,39.1191,-84.66559
18730,45236,24513,39.20949,-84.39701
18730,45237,20903,39.19298,-84.45244
18730,45238,48351,39.10927,-84.61053
18730,45239,29607,39.20439,-84.57979
18730,45240,29600,39.28434,-84.52605
18730,45241,23955,39.27659,-84.40175
18730,45242,22623,39.24348,-84.35621
18730,45243,16103,39.18381,-84.34171
18730,45244,28511,39.12009,-84.32764
18730,45245,20045,39.06065,-84.27748
18730,45246,13527,39.2906,-84.46612
18730,45247,23617,39.22048,-84.65172
18730,45248,22576,39.16442,-84.66229
18730,45249,14490,39.27617,-84.32777
18730,45251,20254,39.26789,-84.59422
18730,45252,4684,39.27352,-84.63214
18730,45255,22313,39.05862,-84.32675
18730,45267,2,39.13812,-84.5031
18564,45301,224,39.71098,-84.02301
18574,45302,4338,40.40068,-84.20756
18575,45303,2188,40.2146,-84.65627
18579,45304,7599,39.98756,-84.53145
18613,45305,11498,39.63628,-84.07769
18651,45306,2124,40.45856,-84.18575
18654,45307,216,39.58065,-83.72347
18656,45308,4385,40.12535,-84.45699
18670,45309,11876,39.84475,-84.42204
18682,45310,227,40.35299,-84.64264
18692,45311,5701,39.62791,-84.66411
18705,45312,1086,40.06028,-84.07976
18709,45314,6536,39.74608,-83.77363
18736,45315,4905,39.85772,-84.33875
18740,45316,141,39.79754,-83.82517
18757,45317,1187,40.17328,-84.01971
18764,45318,5511,40.12745,-84.35391
18799,45319,308,39.91608,-83.94324
18818,45320,15454,39.74673,-84.68932
18822,45321,1272,39.87134,-84.67775
18828,45322,20884,39.89967,-84.33206
18829,45323,4961,39.85131,-83.92794
18833,45324,41194,39.81986,-84.00026
18839,45325,2470,39.69297,-84.4269
18847,45326,1446,40.14201,-84.09039
18877,45327,9315,39.63286,-84.39841
18878,45328,544,40.11621,-84.49676
18895,45330,710,39.64821,-84.5282
18903,45331,22356,40.09729,-84.64616
18945,45332,716,39.99967,-84.78776
18954,45333,1830,40.2481,-84.33209
18969,45334,1882,40.44662,-84.04517
18973,45335,7359,39.63079,-83.73353
18991,45336,84,40.44256,-84.25988
19020,45337,1703,39.98019,-84.42095
19029,45338,4761,39.85147,-84.54417
19057,45339,1057,40.00826,-84.34315
19074,45340,800,40.37184,-84.04935
19102,45341,3639,39.87589,-84.02045
19108,45342,36152,39.62943,-84.27545
19180,45344,16979,39.95567,-84.00734
19186,45345,6110,39.7392,-84.39926
19189,45346,1663,39.97934,-84.70911
19193,45347,4095,39.88378,-84.76208
19203,45348,848,40.32663,-84.65404
19219,45349,234,39.98916,-83.94052
19229,45350,69,40.32472,-84.57359
19250,45351,328,40.33954,-84.49574
19259,45352,173,40.05006,-84.74432
19269,45353,242,40.29252,-84.04274
19277,45354,553,39.91033,-84.39983
19284,45356,25237,40.16252,-84.23097
19285,45358,362,39.98724,-84.48796
19289,45359,2160,40.05067,-84.3511
19296,45360,278,40.33028,-84.09206
19302,45361,253,39.96374,-84.41484
19344,45362,1071,40.28684,-84.63368
19352,45363,1862,40.23925,-84.39841
19391,45365,28965,40.2828,-84.15582
19400,45368,3889,39.84376,-83.65413
19405,45369,4120,39.95304,-83.60304
19411,45370,2518,39.60853,-84.04015
19451,45371,22865,39.93885,-84.16357
19457,45372,265,40.01471,-83.83862
19461,45373,37565,40.03353,-84.19588
19477,45377,14888,39.89636,-84.22774
19482,45378,539,39.90291,-84.48781
19483,45380,5394,40.24511,-84.51314
19513,45381,5626,39.73223,-84.52433
19520,45382,1154,39.89621,-84.61626
19523,45383,6912,39.9572,-84.3337
19538,45384,1919,39.71444,-83.88638
19563,45385,40617,39.66813,-83.91457
19564,45387,5285,39.79754,-83.88622
19565,45388,841,40.32799,-84.47901
18729,45389,708,40.05639,-84.02532
19466,45390,3432,40.21894,-84.76778
18781,45402,9407,39.75983,-84.20751
18781,45403,13608,39.76303,-84.14978
18781,45404,9826,39.79011,-84.15324
18781,45405,18955,39.79241,-84.21592
18781,45406,19991,39.78442,-84.24178
18781,45409,15293,39.72334,-84.19039
18781,45410,14694,39.74757,-84.15907
18781,45414,21167,39.84008,-84.21115
18781,45415,12465,39.83473,-84.2568
18781,45416,5640,39.80754,-84.25774
18781,45417,28186,39.73427,-84.2844
18781,45419,17008,39.71436,-84.1676
18781,45420,24411,39.719,-84.13045
18781,45423,0,39.7604,-84.19112
18781,45424,50725,39.84695,-84.11032
18781,45426,14114,39.80094,-84.31461
18781,45428,272,39.74211,-84.25954
18781,45429,26347,39.68411,-84.16248
18781,45430,7371,39.71296,-84.08435
18781,45431,27951,39.76488,-84.08012
18781,45432,15055,39.73934,-84.08627
18781,45433,1508,39.81359,-84.05273
18781,45434,12529,39.72284,-84.03052
18781,45435,134,39.78114,-84.06312
18781,45439,11914,39.69867,-84.22944
18781,45440,22358,39.67498,-84.10001
18781,45449,19066,39.66472,-84.24067
18781,45458,38712,39.60036,-84.1576
18781,45459,28553,39.64658,-84.16693
18781,45469,168,39.74033,-84.17911
19413,45501,0,39.92634,-83.80745
19413,45502,17692,39.92791,-83.81703
19413,45503,32638,39.96073,-83.7682
19413,45504,16363,39.94811,-83.86481
19413,45505,19826,39.90737,-83.7615
19413,45506,13435,39.89907,-83.85233
18726,45601,55836,39.30996,-82.9555
18595,45612,4933,39.21569,-83.27171
18608,45613,3228,39.0318,-82.84885
18635,45614,5450,38.92858,-82.27819
18647,45616,1350,38.76018,-83.30864
18652,45617,0,39.27967,-83.15559
18718,45618,0,38.88502,-83.61623
18719,45619,7409,38.47257,-82.45157
18720,45620,675,38.95564,-82.14052
18745,45621,509,39.11138,-82.60996
18765,45622,686,39.35905,-82.49522
18770,45623,3203,38.64125,-82.26748
18777,45624,0,39.17301,-83.3487
18855,45628,5999,39.38959,-83.19657
18857,45629,3055,38.65221,-82.81051
18864,45630,188,38.69758,-83.09275
18869,45631,13386,38.81672,-82.25486
18911,45634,1675,39.17891,-82.49037
18928,45636,330,38.58416,-82.81401
18965,45638,19982,38.56217,-82.67607
18968,45640,15882,39.02345,-82.65032
18974,45642,0,39.04692,-83.05408
18995,45644,4619,39.45245,-82.84176
19002,45645,2801,38.57082,-82.53159
19018,45646,129,39.07686,-83.31627
19044,45647,1869,39.29597,-82.73803
19055,45648,11330,38.92161,-83.01393
19059,45650,423,38.74415,-83.42099
19091,45651,5340,39.27665,-82.47706
19096,45652,3360,38.82911,-83.08018
19133,45653,3528,38.88976,-82.82306
19195,45654,746,39.36671,-82.37774
19237,45656,7013,38.87565,-82.59143
19254,45657,2173,38.85166,-83.21011
19264,45658,2539,38.76324,-82.41411
19267,45659,2614,38.67117,-82.62331
19268,45660,7936,38.98626,-83.358
19282,45661,6823,39.04096,-83.10479
19301,45662,26909,38.78938,-82.92114
19524,45663,6577,38.74507,-83.11198
19305,45669,10243,38.4935,-82.35857
19312,45671,457,38.97339,-83.23775
