zip,population,latitude,longitude
58631,953,46.7969,-101.82156
58632,268,46.68316,-103.95078
58634,402,47.43683,-103.35647
58636,918,47.38924,-102.35351
58638,874,46.92201,-102.04867
58639,1762,46.04056,-102.63905
58640,1369,47.44409,-102.89681
58641,37,46.66732,-102.48551
58642,422,47.20145,-102.83667
58643,119,46.22974,-103.95091
58644,19,47.14095,-102.35867
58645,320,46.95845,-103.52945
58646,1161,46.39826,-102.28782
58647,1053,46.51695,-102.93466
58649,354,46.13762,-102.90857
58650,434,46.43241,-102.59033
58651,513,46.26201,-103.74228
58652,1244,46.88854,-102.27037
58653,700,46.09645,-103.12946
58654,244,46.77817,-103.81757
58655,575,46.77921,-103.03163
58656,393,46.95207,-102.46801
58701,33086,48.14027,-101.32406
58703,22139,48.32646,-101.31637
58704,4616,48.4232,-101.33152
58705,262,48.41608,-101.35182
58707,500,48.24767,-101.30127
58710,498,47.86959,-100.23912
58711,137,48.93262,-101.2752
58712,61,47.96799,-100.54559
58713,181,48.51876,-100.60497
58716,308,47.80049,-101.06003
58718,886,48.31128,-101.82989
58721,517,48.82069,-102.25667
58722,1366,48.25238,-101.50079
58723,244,47.75433,-100.60281
58725,419,48.48699,-101.68361
58727,168,48.85542,-102.80479
58730,1306,48.86171,-103.30652
58731,271,48.44752,-100.98029
58733,331,48.16911,-101.59463
58734,202,48.51508,-101.95757
58735,565,47.87771,-101.48366
58736,475,47.92804,-100.38732
58737,107,48.90743,-102.39392
58740,669,48.4711,-101.22744
58741,615,48.27336,-100.83352
58744,87,48.12073,-100.58774
58746,1556,48.71921,-102.10115
58748,138,48.66895,-100.64487
58750,606,48.6166,-101.39941
58752,292,48.82146,-102.59927
58755,133,48.62857,-102.94666
58756,165,47.96746,-101.81431
58757,986,47.67643,-102.54685
58758,303,47.76643,-100.10424
58759,756,47.84776,-101.25026
58760,239,48.69854,-101.14158
58761,893,48.78736,-101.53019
58762,193,48.67409,-100.94225
58763,4426,47.98362,-102.58401
58765,459,48.87261,-103.03805
58768,241,48.25115,-101.01456
58769,154,48.30082,-102.22721
58770,1369,47.86531,-102.16251
58771,585,48.08711,-101.98534
58772,154,48.96035,-102.61236
58773,1036,48.58631,-102.66852
58775,218,47.71424,-101.85203
58776,264,48.25079,-102.61543
58778,187,47.78307,-100.91268
58779,343,47.85507,-101.7621
58781,773,48.02451,-101.13468
58782,499,48.94055,-101.71325
58783,294,48.88375,-100.75035
58784,2756,48.36212,-102.42273
58785,1816,48.31121,-101.09706
58787,83,48.76057,-101.80832
58788,884,48.33198,-100.48045
58789,472,48.54778,-100.81898
58790,1638,48.03071,-100.93952
58792,243,47.97385,-100.7424
58793,605,48.86442,-101.05424
58794,148,48.25916,-102.76683
58795,414,48.64198,-103.15094
58801,34277,48.23522,-103.76747
58830,66,48.60272,-103.46608
58831,1089,47.84878,-103.65843
58833,67,48.89186,-103.52517
58835,839,47.7328,-103.45268
58838,252,47.7721,-103.90289
58843,676,48.23141,-103.38142
58844,81,48.89167,-103.74304
58845,584,48.63928,-103.92207
58847,209,47.89012,-102.90094
58849,1101,48.30906,-103.15697
58852,2087,48.38037,-102.93276
58853,354,48.06237,-103.78588
58854,9368,47.81412,-103.15229
58856,211,48.59123,-103.72546
59001,1409,45.52952,-109.54022
59002,221,45.99832,-108.6649
59003,1334,45.48179,-106.20153
59006,586,45.90755,-108.08535
59007,96,45.15555,-109.15805
59008,456,45.07982,-109.07496
59010,220,45.97505,-107.3037
59011,3167,45.92453,-109.97244
59012,44,45.29922,-106.6006
59013,199,45.46131,-109.08054
59014,1510,45.15351,-108.66421
59015,394,46.08464,-108.83464
59016,1044,45.41871,-106.93872
59018,669,45.85791,-110.62326
59019,4438,45.62995,-109.24208
59020,93,45.08831,-110.01499
59022,2307,45.57541,-107.26756
59024,335,46.20549,-107.71464
59025,53,45.09503,-106.7178
59026,81,45.46385,-108.78392
59027,562,45.26118,-110.90674
59028,496,45.32093,-109.7434
59029,760,45.4085,-108.80467
59030,1030,45.08882,-110.59376
59031,391,45.50005,-107.37964
59032,409,47.0106,-108.75808
59033,231,45.72296,-109.73246
59034,5008,45.70121,-107.7078
59035,180,45.29814,-107.96042
59036,1530,46.46606,-109.89035
59037,2336,45.852,-108.20927
59038,750,46.18917,-107.23069
59039,13,46.68533,-107.28458
59041,2258,45.50239,-108.9663
59043,2727,45.53266,-106.6568
59044,12302,45.64251,-108.74975
59046,577,46.39147,-108.98604
59047,14092,45.56852,-110.55174
59050,1338,45.25013,-107.47849
59052,186,45.43651,-110.18676
59053,412,46.45713,-110.43492
59054,227,46.66809,-107.7691
59055,40,46.10282,-109.78662
59057,782,45.85358,-108.95377
59058,54,46.98517,-107.79652
59059,159,46.51161,-108.088
59061,250,45.39634,-109.87728
59062,51,45.15773,-106.20895
59063,2070,45.65079,-108.97028
59064,211,45.88011,-107.87245
59065,146,45.26883,-110.6784
59066,539,45.33907,-108.49718
59067,152,45.96827,-109.23433
59068,3977,45.15929,-109.45626
59069,458,45.72204,-109.57945
59070,1403,45.36289,-109.17961
59071,42,45.26582,-109.57003
59072,4690,46.51839,-108.54969
59074,413,46.36062,-109.30181
59075,125,45.40457,-107.85051
59076,26,46.28252,-107.06847
59077,71,47.22224,-107.58999
59078,115,46.32585,-109.5442
59079,3940,46.0607,-108.36718
59081,114,45.01979,-109.98295
59082,2,45.84041,-110.29227
59083,3,46.55133,-107.56312
59085,83,46.36172,-110.14019
59086,792,46.05608,-110.65293
59087,395,47.16806,-108.22779
59088,1265,46.13006,-108.02933
59089,801,45.09259,-107.34476
59101,42250,45.63013,-108.36445
59102,47977,45.77479,-108.58133
59105,35480,45.87708,-108.50145
59106,21417,45.80637,-108.6948
59201,5073,48.15981,-105.64647
59211,298,48.69582,-104.35493
59212,603,48.19231,-104.16968
59213,758,48.17553,-104.85612
59214,46,47.28325,-106.02221
59215,1015,47.50431,-105.74543
59217,171,47.58449,-104.24455
59218,898,48.09993,-104.52361
59219,144,48.5579,-104.15541
59221,1951,47.91952,-104.1816
59222,210,48.7007,-105.1557
59223,19,47.90319,-106.19348
59225,639,48.27723,-105.97413
59226,644,48.34283,-104.51545
59230,4606,48.09992,-106.80196
59231,306,48.40395,-106.54411
59240,22,48.84222,-106.24046
59241,439,48.46125,-107.04602
59242,55,48.4387,-104.55787
59243,446,47.76062,-104.67387
59244,63,48.62832,-106.30945
59247,310,48.51848,-104.52209
59248,1023,48.27555,-106.25841
59250,242,48.86715,-106.63905
59252,70,48.92728,-104.82152
59253,59,48.70422,-105.83496
59254,1822,48.75753,-104.61123
59255,3083,48.23115,-105.16825
59256,258,48.91919,-104.54965
59257,132,48.75364,-104.94239
59258,184,48.57025,-104.735
59259,345,47.69109,-105.08416
59260,76,48.84027,-106.10217
59261,525,48.53327,-107.3599
59262,737,47.49341,-104.50518
59263,1180,48.78921,-105.51838
59270,8571,47.57233,-104.08264
59273,15,48.29491,-106.93589
59274,297,47.83944,-105.42204
59275,436,48.87415,-104.17865
59276,31,48.92979,-105.20108
59301,11643,46.36022,-105.85055
59311,143,45.16944,-104.53017
59312,29,47.0541,-106.26872
59313,2111,46.27497,-104.25016
59314,155,45.07847,-105.43933
59315,104,47.44241,-104.87483
59316,15,45.33726,-105.04973
59317,1108,45.33477,-105.52106
59318,148,47.48955,-107.4784
59319,40,45.40696,-104.17379
59322,132,47.03521,-106.64069
59323,2101,45.91234,-106.7032
59324,777,45.76652,-104.58732
59326,233,46.77178,-104.85183
59327,2610,46.2389,-106.7082
59330,8133,47.11812,-104.76469
59332,140,45.37589,-104.72542
59333,10,46.28123,-106.24765
59336,220,46.342,-104.95063
59337,653,47.39098,-106.81486
59338,136,46.63392,-105.65584
59339,208,47.22587,-105.19934
59343,21,45.65602,-105.43296
59344,406,46.3516,-104.5713
59345,35,45.85367,-105.20436
59347,323,46.45434,-106.34614
59349,1025,46.87278,-105.48388
59351,202,45.7633,-105.70844
59353,1204,46.96394,-104.28218
59354,258,46.18924,-104.41939
59401,13255,47.51083,-111.27691
59404,28822,47.63197,-111.34807
59405,33350,47.28102,-111.25937
59410,520,47.49442,-112.64299
59411,798,48.88965,-113.41403
59412,1685,47.32538,-110.8762
59414,781,47.5276,-111.26871
59416,425,48.04059,-111.52359
59417,7470,48.54483,-113.0086
59418,142,46.80258,-109.87849
59419,44,48.00641,-112.40855
59420,164,47.89688,-111.04034
59421,2069,47.20179,-111.72
59422,2938,47.83957,-112.48266
59424,103,47.34929,-110.1022
59425,3717,48.18641,-111.88738
59427,5008,48.77357,-112.61639
59430,448,47.43089,-109.83434
59432,170,48.14595,-112.58853
59433,421,47.89565,-111.68483
59434,368,48.68682,-113.55678
59435,14,48.5616,-112.06059
59436,2039,47.6135,-112.0907
59440,432,47.72489,-111.14261
59441,126,46.852,-108.98933
59442,1838,47.93005,-110.64697
59443,705,47.5621,-111.82647
59444,222,48.65227,-111.34881
59446,629,47.64083,-110.17894
59447,297,47.28116,-110.45955
59448,638,48.25789,-112.86703
59450,503,47.5992,-110.73923
59451,123,47.38984,-109.39779
59452,599,46.86946,-110.09831
59453,331,46.65903,-109.66996
59454,123,48.74481,-111.97769
59456,392,48.27221,-111.35432
59457,9135,47.08027,-109.38656
59460,178,48.07682,-110.50908
59461,23,48.4894,-111.19985
59462,122,47.10833,-109.88513
59463,142,47.0489,-110.86668
59464,597,46.87409,-109.60589
59465,39,46.93777,-110.70788
59466,94,48.78746,-111.69124
59467,124,48.07149,-112.37794
59468,858,47.71253,-111.62842
59469,160,47.19087,-110.68378
59471,318,47.4161,-108.77191
59472,507,47.37939,-111.17095
59474,3525,48.53314,-111.69254
59477,334,47.44467,-111.97419
59479,746,47.016,-110.33696
59480,328,47.22696,-111.12013
59482,757,48.88446,-111.86622
59483,247,47.47212,-111.72261
59484,91,48.95074,-111.76795
59485,772,47.43264,-111.56667
59486,1205,48.33709,-112.35552
59487,1548,47.58393,-111.64592
59489,424,47.64007,-109.25586
59501,12243,48.69591,-109.78556
59520,1261,48.03822,-109.93749
59521,3529,48.30489,-109.972
59522,1315,48.56497,-110.98827
59523,2356,48.52013,-109.20829
59524,643,48.12273,-108.40374
59525,473,48.6524,-110.27405
59526,2319,48.4414,-108.67155
59527,1345,48.04527,-108.74677
59528,249,48.6233,-110.42628
59529,144,48.79655,-108.69059
59530,141,48.60212,-110.68802
59531,351,48.77294,-110.78334
59532,97,48.58837,-110.08515
59535,33,47.94123,-109.26059
59537,159,48.84762,-107.93725
59538,2737,48.02231,-107.8657
59540,430,48.60665,-110.56418
59542,442,48.81907,-108.33693
59544,207,48.81294,-107.59147
59545,55,48.94067,-111.21768
59546,191,47.88208,-108.55654
59547,51,48.70576,-108.98747
59601,31728,46.54199,-112.17474
59602,30754,46.73577,-111.90753
59623,0,46.58991,-112.04068
59625,663,46.60135,-112.03891
59631,375,46.29168,-112.38687
59632,2557,46.16522,-111.99918
59633,272,46.82338,-112.36362
59634,5521,46.43583,-112.00986
59635,8292,46.5546,-111.81749
59636,32,46.61614,-112.11399
59638,769,46.3579,-112.02772
59639,1021,47.09436,-112.69371
59640,160,46.76814,-112.34922
59642,35,46.28045,-110.75624
59643,867,46.13283,-111.57884
59644,4187,46.419,-111.43885
59645,1611,46.69476,-111.04729
59647,358,46.46726,-111.65138
59648,486,47.07221,-112.14059
59701,34232,46.03497,-112.46087
59710,226,45.06801,-112.08613
59711,9529,46.09734,-113.10317
59713,253,46.67973,-112.61228
59714,24282,45.97538,-111.13112
59715,39643,45.6928,-110.9065
59716,1795,45.28578,-111.3873
59718,44585,45.63999,-111.16978
59720,220,44.95821,-111.59366
59721,423,45.85189,-111.88177
59722,5732,46.35143,-112.75684
59724,87,44.67716,-112.79359
59725,8343,45.06267,-112.85714
59727,293,45.78797,-112.79394
59728,394,46.50487,-112.41135
59729,3258,45.31343,-111.64827
59730,2399,45.30988,-111.19025
59731,198,46.58455,-112.76326
59732,195,45.48899,-112.69457
59733,196,46.54922,-112.94987
59735,440,45.65775,-111.84615
59736,155,45.34242,-113.3458
59739,299,44.65378,-112.16963
59740,428,45.49871,-111.81159
59741,5748,45.77265,-111.3638
59743,165,45.60068,-112.74964
59745,98,45.5941,-111.60658
59746,111,45.37137,-113.05332
59747,122,45.69862,-111.93281
59748,354,46.04611,-112.69601
59749,2029,45.44332,-112.09548
59750,500,45.91857,-112.68323
59751,215,45.69001,-112.29755
59752,5404,45.92412,-111.52577
59754,980,45.52435,-112.35339
59755,170,45.27174,-111.94274
59756,313,46.17418,-112.83453
59758,2180,44.78962,-111.19348
59759,3631,45.83972,-112.16233
59760,221,45.76267,-111.60386
59761,312,45.60427,-113.52661
59762,231,45.82231,-113.15271
59801,30916,46.85505,-114.01009
59802,19864,46.90569,-113.92077
59803,18401,46.77781,-113.95826
59804,8123,46.90084,-114.25066
59808,23574,46.97984,-114.064
59812,1181,46.86121,-113.98442
59820,1834,46.89803,-114.61474
59821,2994,47.17603,-114.00431
59823,1931,46.96334,-113.59753
59824,1526,47.41817,-114.20362
59825,2434,46.66009,-113.66421
59826,518,47.46339,-113.69827
59827,371,45.88649,-114.08346
59828,5827,46.33478,-113.96444
59829,2148,45.79814,-114.2614
59830,102,47.43419,-115.45896
59831,544,47.27732,-114.36296
59832,962,46.67864,-113.22904
59833,6316,46.64437,-114.07678
59834,2444,47.06979,-114.2221
59837,639,46.53898,-113.27688
59840,15679,46.17558,-114.11674
59841,833,46.33384,-114.22319
59842,46,47.32526,-115.40107
59843,251,46.84897,-113.01114
59844,712,48.00803,-115.9707
59845,1223,47.65892,-114.54734
59846,1377,47.14899,-114.50615
59847,6015,46.73105,-114.37782
59848,81,47.71526,-114.68162
59851,145,46.87215,-113.87348
59853,1030,48.0571,-115.81522
59854,195,47.26481,-113.18997
59855,419,47.60032,-114.11787
59856,130,47.38237,-114.73627
59858,1494,46.29584,-113.48371
59859,4360,47.5205,-114.80396
59860,11897,47.71314,-114.17832
59863,146,47.29397,-114.17637
59864,7301,47.53324,-114.11741
59865,3635,47.33184,-114.0045
59866,1161,47.32207,-115.12329
59867,85,47.4028,-115.54993
59868,1797,47.21401,-113.53535
59870,12506,46.51596,-114.0618
59871,289,45.89666,-113.81366
59872,2501,47.10282,-114.90339
59873,2920,47.6972,-115.27357
59874,2266,47.80675,-115.60749
59875,3764,46.40793,-114.26151
59901,63161,48.22873,-114.40564
59910,692,47.82409,-114.23271
59911,9493,47.86041,-113.88552
59912,15752,48.43879,-114.16898
59913,582,48.41391,-113.95045
59914,345,47.86878,-114.29546
59915,452,47.82025,-114.41124
59916,232,48.31716,-113.65779
59917,4920,48.90614,-114.91359
59918,509,48.75766,-114.8077
59919,679,48.3776,-114.05645
59920,1704,48.06412,-114.53464
59922,2337,47.99962,-114.22227
59923,10450,48.26996,-115.31073
59925,1532,48.04732,-114.83045
59926,268,48.36294,-114.00459
59927,270,48.56021,-114.717
59928,86,48.79745,-114.29117
59929,230,47.92365,-114.40272
59930,1220,48.86277,-115.14514
59931,335,47.9208,-114.25486
59932,1850,48.0502,-114.24624
59933,2,48.70858,-114.76694
59934,693,48.63437,-114.94446
59935,3381,48.64726,-115.83505
59936,690,48.17178,-113.46357
59937,15114,48.43893,-114.49769
60002,24232,42.4674,-88.09419
60004,51835,42.11206,-87.97895
60005,28843,42.06518,-87.98676
60007,32592,42.01431,-87.99828
60008,22800,42.0739,-88.0229
60010,45747,42.15255,-88.16519
60012,12368,42.27199,-88.31157
60013,26694,42.22027,-88.23568
60014,48590,42.23126,-88.32679
60015,28096,42.17239,-87.87486
60016,60898,42.05232,-87.8899
60018,27952,41.99629,-87.89846
60020,10970,42.39543,-88.17349
60021,4996,42.19511,-88.21768
60022,8352,42.13637,-87.7664
60025,41689,42.07466,-87.81204
60026,14069,42.09221,-87.83789
60029,518,42.05857,-87.78496
60030,35792,42.33536,-88.04519
60031,37107,42.37494,-87.94119
60033,12999,42.42333,-88.61104
60034,2033,42.45869,-88.42665
60035,30398,42.18358,-87.8106
60040,5301,42.20652,-87.81274
60041,9024,42.36939,-88.15309
60042,8347,42.27913,-88.19777
60043,2503,42.08882,-87.71445
60044,10312,42.2842,-87.86392
60045,21074,42.23807,-87.87006
60046,34613,42.41572,-88.06094
60047,44240,42.20202,-88.04522
60048,29124,42.29494,-87.9466
60050,31781,42.32915,-88.29363
60051,24621,42.35099,-88.22412
60053,24619,42.04224,-87.78895
60056,55818,42.06618,-87.93473
60060,37344,42.26945,-88.03997
60061,27974,42.2334,-87.96046
60062,41406,42.12663,-87.84235
60064,14884,42.3237,-87.86122
60067,38204,42.10773,-88.06478
60068,38650,42.01276,-87.84435
60069,8502,42.19588,-87.92439
60070,15496,42.10406,-87.92768
60071,3851,42.46403,-88.30975
60072,870,42.40647,-88.30637
60073,62868,42.3516,-88.10597
60074,36460,42.13179,-88.02658
60075,129,42.49245,-87.91205
60076,32953,42.03412,-87.72943
60077,28501,42.03617,-87.75633
60081,9088,42.45115,-88.22173
60083,9981,42.43716,-87.94663
60084,17192,42.26807,-88.13856
60085,72341,42.35498,-87.86467
60087,27293,42.40444,-87.85631
60088,14400,42.30685,-87.85232
60089,42872,42.16736,-87.96076
60090,38298,42.13031,-87.92268
60091,27333,42.07693,-87.72812
60093,19867,42.10333,-87.75826
60096,6527,42.48091,-87.82978
60097,11983,42.39343,-88.36164
60098,33130,42.32468,-88.45672
60099,30881,42.46053,-87.86901
60101,37448,41.931,-88.01072
60102,32286,42.16406,-88.30928
60103,41382,41.97816,-88.20511
60104,18256,41.88256,-87.87646
60106,20045,41.9611,-87.94194
60107,38886,42.02148,-88.1783
60108,23604,41.94905,-88.09232
60109,481,42.04448,-88.56261
60110,38558,42.12296,-88.2883
60111,257,42.00721,-88.83114
60112,4621,41.92391,-88.68994
60113,306,41.93142,-88.96421
60115,42536,41.90109,-88.75469
60118,15892,42.10793,-88.30614
60119,11381,41.86154,-88.47702
60120,51225,42.03317,-88.2374
60123,48379,42.04011,-88.31166
60124,24487,42.02621,-88.39691
60126,47516,41.89627,-87.94194
60129,229,42.02963,-88.95371
60130,13943,41.86704,-87.81795
60131,18054,41.9378,-87.88304
60133,36732,41.97805,-88.14291
60134,29743,41.8784,-88.34189
60135,7274,42.11265,-88.67867
60136,8777,42.1053,-88.37808
60137,38696,41.86539,-88.06225
60139,32848,41.91916,-88.07735
60140,22689,42.08003,-88.5086
60141,195,41.85834,-87.8379
60142,29692,42.17517,-88.44486
60143,11324,41.97351,-88.02071
60144,66,41.83507,-88.51984
60145,2464,42.09396,-88.77719
60146,2369,42.10091,-88.88019
60148,52596,41.87505,-88.01859
60150,1738,41.92106,-88.88982
60151,3888,41.9172,-88.56613
60152,12417,42.23882,-88.62597
60153,23201,41.87984,-87.84389
60154,16436,41.84923,-87.88986
60155,7906,41.8578,-87.85631
60156,28800,42.19121,-88.34788
60157,2577,41.974,-88.05476
60160,24549,41.90348,-87.86176
60162,8084,41.86753,-87.90196
60163,5199,41.88794,-87.90948
60164,20872,41.91667,-87.90112
60165,4482,41.90328,-87.88056
60169,33401,42.05192,-88.11656
60171,10451,41.92504,-87.83832
60172,24141,41.97976,-88.08937
60173,13650,42.05287,-88.0526
60174,31402,41.92759,-88.29906
60175,25553,41.94695,-88.3913
60176,11393,41.9583,-87.8697
60177,24416,41.98931,-88.30987
60178,22224,42.00625,-88.67205
60180,1831,42.22342,-88.52023
60181,30346,41.87795,-87.97626
60183,23,41.94019,-88.40908
60184,2557,41.95208,-88.25323
60185,33703,41.89308,-88.21498
60187,28815,41.87231,-88.1126
60188,42307,41.91562,-88.12958
60189,31042,41.83957,-88.12128
60190,11826,41.87319,-88.1576
60191,14396,41.9647,-87.98087
60192,16461,42.07265,-88.16797
60193,40146,42.01195,-88.09552
60194,19756,42.03339,-88.11125
60195,4397,42.06541,-88.08657
60201,43744,42.05665,-87.69827
60202,32341,42.03043,-87.68958
60203,4680,42.04905,-87.71748
60208,255,42.05457,-87.67412
60301,3475,41.88865,-87.79648
60302,32862,41.8948,-87.78983
60304,16955,41.87249,-87.78933
60305,11992,41.89501,-87.81943
60401,7647,41.34683,-87.61306
60402,63721,41.83237,-87.78983
60403,18371,41.56696,-88.12438
60404,20385,41.50864,-88.22269
60406,23327,41.65509,-87.68184
60407,1812,41.23037,-88.26415
60408,5327,41.26684,-88.21733
60409,35100,41.61303,-87.55142
60410,14239,41.42119,-88.2171
60411,52175,41.50791,-87.59031
60415,14099,41.70341,-87.77953
60416,9550,41.29357,-88.28197
60417,14901,41.43056,-87.59268
60418,10572,41.64568,-87.74084
60419,20825,41.62752,-87.59871
60420,4682,41.08795,-88.42127
60421,3649,41.40851,-88.08936
60422,9542,41.53861,-87.68443
60423,32836,41.47922,-87.83961
60424,2153,41.16604,-88.32941
60425,8714,41.54343,-87.61073
60426,23906,41.61026,-87.65309
60428,10927,41.5998,-87.69062
60429,14864,41.5737,-87.68331
60430,19838,41.5584,-87.66214
60431,27138,41.53355,-88.20568
60432,20465,41.54087,-88.0406
60433,16382,41.49895,-88.04248
60435,48167,41.54492,-88.1288
60436,19423,41.48973,-88.12392
60437,117,41.16168,-88.54981
60438,28806,41.56625,-87.55065
60439,24192,41.67692,-87.97623
60440,51940,41.70125,-88.07572
60441,36844,41.59238,-88.05106
60442,13753,41.39189,-87.96062
60443,20663,41.50369,-87.74637
60444,1901,41.24246,-88.40403
60445,14268,41.62833,-87.73542
60446,41672,41.63304,-88.09855
60447,16102,41.48796,-88.32498
60448,24405,41.53821,-87.89396
60449,9477,41.41392,-87.76978
60450,20783,41.37011,-88.43417
60451,37361,41.50717,-87.96088
60452,26739,41.60851,-87.75434
60453,56861,41.71412,-87.75278
60455,16872,41.74102,-87.8068
60456,4215,41.73125,-87.73111
60457,14503,41.72475,-87.82987
60458,14200,41.74892,-87.83484
60459,28739,41.74436,-87.76872
60460,1399,40.9997,-88.53393
60461,4761,41.51752,-87.69148
60462,41456,41.62527,-87.83548
60463,13722,41.66084,-87.79033
60464,9773,41.67088,-87.86869
60465,18081,41.69878,-87.8267
60466,21461,41.47966,-87.68276
60467,24398,41.59855,-87.88848
60468,5809,41.33636,-87.80991
60469,5205,41.62871,-87.68634
60470,358,41.16592,-88.63876
60471,12848,41.48009,-87.72981
60472,4563,41.6437,-87.70836
60473,21225,41.59733,-87.60115
60474,663,41.1765,-88.26983
60475,10035,41.47193,-87.6283
60476,1940,41.5694,-87.60562
60477,35976,41.57347,-87.78597
60478,16390,41.55381,-87.73588
60479,671,41.23174,-88.52078
60480,5388,41.71909,-87.87675
60481,11195,41.28795,-88.12952
60482,10897,41.68737,-87.79239
60484,6762,41.44317,-87.70948
60487,26043,41.56236,-87.83095
60490,22156,41.67575,-88.14118
60491,22757,41.60313,-87.9595
60501,11432,41.77979,-87.82393
60502,23308,41.78911,-88.25952
60503,16789,41.7079,-88.25475
60504,39358,41.74649,-88.23957
60505,57199,41.76527,-88.29576
60506,50038,41.76176,-88.37125
60510,29038,41.84283,-88.31189
60511,2081,41.75778,-88.55601
60512,1090,41.70134,-88.43986
60513,19343,41.82459,-87.8469
60514,9918,41.79655,-87.95683
60515,29762,41.80991,-88.0247
60516,28062,41.76327,-88.01314
60517,33156,41.73913,-88.04161
60518,3289,41.59997,-88.92215
60519,61,41.77724,-88.24255
60520,2979,41.7826,-88.65808
60521,18056,41.80019,-87.92883
60523,10144,41.83713,-87.95406
60525,31324,41.78371,-87.86778
60526,13459,41.83002,-87.8836
60527,29028,41.74472,-87.93383
60530,992,41.79613,-88.95988
60531,1885,41.61563,-88.78639
60532,28547,41.79153,-88.08576
60534,10327,41.81311,-87.82066
60536,62,41.59853,-88.55212
60537,726,41.56158,-88.60246
60538,30514,41.72165,-88.35637
60539,313,41.825,-88.33529
60540,42252,41.76361,-88.14476
60541,3342,41.5193,-88.52552
60542,18932,41.80878,-88.3489
60543,43047,41.66537,-88.32442
60544,27306,41.61393,-88.21777
60545,14392,41.67815,-88.53587
60546,16322,41.83834,-87.82132
60548,11721,41.64811,-88.63471
60549,784,41.4908,-88.74251
60550,941,41.77708,-88.87777
60551,5058,41.52463,-88.68992
60552,4285,41.66144,-88.70343
60553,722,41.82399,-89.02806
60554,12081,41.77852,-88.45838
60555,15223,41.82261,-88.18854
60556,2138,41.76507,-88.77373
60557,0,41.44383,-88.76654
60558,13446,41.80207,-87.90076
60559,24231,41.79496,-87.97464
60560,28795,41.60799,-88.42841
60561,23069,41.74518,-87.98174
60563,39330,41.79933,-88.16884
60564,47016,41.70901,-88.19961
60565,40483,41.7297,-88.12312
60585,25960,41.65864,-88.22339
60586,47834,41.57036,-88.23162
60601,15235,41.88527,-87.62197
60602,1480,41.88304,-87.62906
60603,1298,41.88018,-87.6274
60604,616,41.87799,-87.62928
60605,36210,41.86644,-87.61956
60606,3840,41.88178,-87.63724
60607,32392,41.87467,-87.65175
60608,80737,41.84887,-87.67139
60609,62028,41.81263,-87.65559
60610,44883,41.90388,-87.63738
60611,37705,41.89483,-87.61944
60612,35744,41.8805,-87.68783
60613,52244,41.9558,-87.65706
60614,70693,41.92267,-87.6506
60615,42975,41.80226,-87.60293
60616,54308,41.84502,-87.62745
60617,74790,41.71337,-87.55618
60618,91901,41.94694,-87.70263
60619,59503,41.74346,-87.60532
60620,64871,41.74096,-87.65257
60621,28301,41.77624,-87.63955
60622,54609,41.90267,-87.68355
60623,81277,41.84793,-87.71753
60624,35263,41.88045,-87.72366
60625,76760,41.97318,-87.69963
60626,49662,42.00904,-87.66955
60628,60431,41.69165,-87.61828
60629,108324,41.7754,-87.71239
60630,55486,41.97222,-87.75758
60631,30924,41.99473,-87.8131
60632,89107,41.81141,-87.71348
60633,12474,41.66315,-87.56044
60634,73885,41.94627,-87.80639
60636,32198,41.77578,-87.66909
60637,52721,41.78156,-87.6032
60638,57074,41.78175,-87.77057
60639,84240,41.9206,-87.75593
60640,65445,41.97253,-87.66372
60641,68894,41.94667,-87.74693
60642,21789,41.90193,-87.65804
60643,45942,41.70026,-87.663
60644,47210,41.88013,-87.75756
60645,48208,42.00859,-87.69457
60646,28780,41.99365,-87.76128
60647,84749,41.92074,-87.702
60649,48056,41.75885,-87.56368
60651,63335,41.90202,-87.74104
60652,41074,41.74744,-87.71445
60653,33383,41.81924,-87.61017
60654,25755,41.89209,-87.63673
60655,28434,41.69479,-87.70374
60656,29538,41.97424,-87.82709
60657,71904,41.93965,-87.65495
60659,41728,41.98946,-87.70668
60660,42724,41.99113,-87.66609
60661,11398,41.88291,-87.64409
60706,24260,41.96384,-87.81672
60707,41116,41.92175,-87.80744
60712,13112,42.00543,-87.73296
60714,30305,42.02834,-87.81131
60803,22106,41.67233,-87.73652
60804,82797,41.84005,-87.75925
60805,19420,41.72201,-87.70243
60827,24713,41.64967,-87.63013
60901,33128,41.11029,-87.90049
60910,582,41.06426,-87.79991
60911,1325,40.87856,-87.98059
60912,475,40.97252,-87.60245
60913,1683,41.14835,-88.06206
60914,28673,41.18706,-87.86194
60915,9979,41.14758,-87.86039
60917,449,41.04644,-88.19179
60918,754,40.59681,-88.02968
60919,520,40.98753,-88.24012
60920,172,41.03021,-88.30378
60921,1458,40.73513,-88.28894
60922,2088,41.00394,-87.92184
60924,1565,40.55855,-87.88454
60926,50,40.56937,-87.81208
60927,2300,40.93933,-87.96744
60928,493,40.74568,-87.85078
60929,587,40.87601,-88.29242
60930,761,40.83231,-88.00286
60931,510,40.8919,-87.58654
60932,373,40.46513,-87.80013
60933,258,40.46258,-88.27381
60934,243,40.96119,-88.34862
60935,1259,41.17165,-88.16853
60936,4246,40.46456,-88.36103
60938,2035,40.77456,-87.98355
60939,0,40.56696,-87.77714
60940,3322,41.25188,-87.64259
60941,1627,41.03865,-88.0859
60942,5657,40.46678,-87.66134
60945,183,40.8315,-87.59236
